scene_id,acquisition_date,orbit_relative,pass_direction,status,area_km2,threshold_db,otsu_eta,valley_ratio,separability,detail
S1A_IW_GRDH_1SDV_20241213T125637_20241213T125702_056974_06FFE6_B243,2024-12-13,27,ASC,ok,174.01884638344646,-25.873133923656553,0.7702633585783332,0.4709441685376531,0.8690706957008988,
S1A_IW_GRDH_1SDV_20241225T125635_20241225T125700_057149_0706ED_6399,2024-12-25,27,ASC,ok,169.56125861398237,-25.372956645712392,0.7595821007710198,0.4815304591579421,0.8622979583003931,
S1A_IW_GRDH_1SDV_20250106T125634_20250106T125659_057324_070DCA_6D00,2025-01-06,27,ASC,ok,164.244640019998,-25.37281871615934,0.7709638228853419,0.4781463747283676,0.8698379229796557,
S1A_IW_GRDH_1SDV_20250118T125633_20250118T125658_057499_0714B9_BC7D,2025-01-18,27,ASC,ok,157.237809789511,-25.37282237823786,0.7563421327779754,0.5073392198863996,0.8611649057789766,
S1A_IW_GRDH_1SDV_20250130T125633_20250130T125658_057674_071BA5_A206,2025-01-30,27,ASC,ok,151.091248144063,-25.37929599389783,0.7306532556794959,0.5667160177055719,0.8454821280420213,
S1A_IW_GRDH_1SDV_20250211T125632_20250211T125657_057849_0722A5_415F,2025-02-11,27,ASC,ok,153.79174569402588,-24.874565966124226,0.7226705568416153,0.6218718857999213,0.839724675519432,
S1A_IW_GRDH_1SDV_20250223T125632_20250223T125657_058024_0729C2_3705,2025-02-23,27,ASC,ok,155.60556088057976,-24.62533842977475,0.7343775118324142,0.6763071060459548,0.8471145950573914,
S1A_IW_GRDH_1SDV_20250307T125632_20250307T125657_058199_0730ED_ED0F,2025-03-07,27,ASC,ok,154.07117908451528,-24.624825065412956,0.7374996284524253,0.6842042789580871,0.8493019253988986,
S1A_IW_GRDH_1SDV_20250319T125632_20250319T125657_058374_0737D0_51D8,2025-03-19,27,ASC,ok,153.1360909354885,-24.625916767404174,0.725893411259568,0.7002679052910119,0.8417554798818384,
S1A_IW_GRDH_1SDV_20250331T125633_20250331T125658_058549_073ED5_C0F6,2025-03-31,27,ASC,abstain,,-24.375043696419166,0.7085948655111357,0.8998479828182526,0.829062908581723,histogram not bimodal
S1A_IW_GRDH_1SDV_20250412T125632_20250412T125657_058724_0745FF_02AC,2025-04-12,27,ASC,abstain,,-23.874393449791164,0.6990269218577668,0.9503456029440724,0.8219695308115246,histogram not bimodal
S1A_IW_GRDH_1SDV_20250424T125633_20250424T125658_058899_074D29_8BB7,2025-04-24,27,ASC,abstain,,-24.375281864281046,0.6795332570335615,1.0,0.8092093264948153,histogram not bimodal
S1A_IW_GRDH_1SDV_20250506T125633_20250506T125658_059074_075420_2AE5,2025-05-06,27,ASC,ok,121.8260460610984,-24.87274661532108,0.6969809114580225,0.6739861412335187,0.832784418462291,
