scene_id,acquisition_date,orbit_relative,pass_direction,status,area_km2,threshold_db,otsu_eta,valley_ratio,separability,detail
S1A_IW_GRDH_1SDV_20210807T125630_20210807T125655_039124_049E01_3043,2021-08-07,27,ASC,ok,62.47471645679626,-20.56114662141632,0.7874008789837335,0.16192139792823207,0.9001534683231274,
S1A_IW_GRDH_1SDV_20210819T125630_20210819T125655_039299_04A40A_6302,2021-08-19,27,ASC,ok,61.649917566133915,-20.43461778877493,0.7825869841843239,0.14299396096150432,0.8978410814403693,
S1A_IW_GRDH_1SDV_20210831T125631_20210831T125656_039474_04AA04_4D71,2021-08-31,27,ASC,ok,60.94388292556263,-20.438223264158744,0.7839725785744595,0.14417777618589048,0.8983478422319059,
S1A_IW_GRDH_1SDV_20210912T125631_20210912T125656_039649_04B016_D6E9,2021-09-12,27,ASC,ok,58.73446743773809,-20.44104913814539,0.7868276614234554,0.13287973446932624,0.9032009986225851,
S1A_IW_GRDH_1SDV_20210924T125632_20210924T125657_039824_04B5F6_ED41,2021-09-24,27,ASC,ok,63.327753541538215,-20.43514982032467,0.7931332469036939,0.1494892698753605,0.9015974522886983,
S1A_IW_GRDH_1SDV_20211006T125632_20211006T125657_039999_04BC10_9E08,2021-10-06,27,ASC,ok,64.14128886329854,-20.312540119680207,0.7866646552713951,0.1481722161706928,0.8975973441399633,
S1A_IW_GRDH_1SDV_20211018T125632_20211018T125657_040174_04C225_55BA,2021-10-18,27,ASC,ok,69.39311066751944,-20.56125654575624,0.777421100736755,0.20822218839991646,0.8872946626335585,
S1A_IW_GRDH_1SDV_20211030T125632_20211030T125657_040349_04C839_C0BA,2021-10-30,27,ASC,ok,68.8022168855153,-20.688954098079765,0.7760069701224914,0.2145204361079963,0.8878911012724638,
S1A_IW_GRDH_1SDV_20211111T125632_20211111T125657_040524_04CE50_89E7,2021-11-11,27,ASC,ok,72.67017143698445,-20.80820132941094,0.7581897450679708,0.2676763248052512,0.8737336242074111,
S1A_IW_GRDH_1SDV_20211123T125631_20211123T125656_040699_04D45B_7479,2021-11-23,27,ASC,ok,74.59434869848424,-20.814187855450726,0.7484108845793404,0.3186972467120798,0.8655058404492116,
S1A_IW_GRDH_1SDV_20211205T125631_20211205T125656_040874_04DA78_8AB6,2021-12-05,27,ASC,ok,75.91869525445435,-20.685418595846027,0.7476520893203171,0.355349713719335,0.8641959081136424,
S1A_IW_GRDH_1SDV_20211217T125631_20211217T125656_041049_04E069_9D77,2021-12-17,27,ASC,ok,76.83489839730066,-20.812647321129365,0.7359984171751368,0.3741922194804939,0.8557701907763496,
S1A_IW_GRDH_1SDV_20211229T125630_20211229T125655_041224_04E63A_DFD2,2021-12-29,27,ASC,ok,75.96304055929629,-20.81308928531346,0.7282211386895102,0.3811363526270986,0.8515448269045163,
S1A_IW_GRDH_1SDV_20220110T125629_20220110T125654_041399_04EC23_A5E6,2022-01-10,27,ASC,ok,66.14740046623673,-20.56245898666666,0.7371678802404306,0.2779347444195471,0.8655893104785063,
S1A_IW_GRDH_1SDV_20220122T125629_20220122T125654_041574_04F1E1_2AE7,2022-01-22,27,ASC,ok,60.58341690986819,-20.190516971475272,0.7631486346248894,0.17690915858898085,0.8862444196118482,
S1A_IW_GRDH_1SDV_20220203T125628_20220203T125653_041749_04F7D1_3746,2022-02-03,27,ASC,ok,60.989104013508545,-20.311930106434744,0.7596420896084736,0.17508783899599178,0.8853213097985819,
S1A_IW_GRDH_1SDV_20220215T125628_20220215T125653_041924_04FDF9_A13D,2022-02-15,27,ASC,ok,72.57350208291814,-20.312531549785344,0.7581242383285284,0.30272912644911953,0.8729252235069156,
S1A_IW_GRDH_1SDV_20220227T125628_20220227T125653_042099_0503FF_96B8,2022-02-27,27,ASC,ok,72.40331991990061,-20.31204594038298,0.760496841181366,0.309192396043376,0.8742454827295124,
S1A_IW_GRDH_1SDV_20220311T125628_20220311T125653_042274_0509EE_8310,2022-03-11,27,ASC,ok,71.59148800447646,-20.688698607853134,0.7633991943757964,0.28913625830416645,0.8773546303591601,
S1A_IW_GRDH_1SDV_20220323T125628_20220323T125653_042449_050FE4_A0A8,2022-03-23,27,ASC,ok,73.57367980725125,-20.567026003545603,0.7694756424633385,0.28330853920373916,0.8794495447510285,
S1A_IW_GRDH_1SDV_20220404T125629_20220404T125654_042624_0515D9_FF16,2022-04-04,27,ASC,ok,77.52013594116742,-20.436617137306325,0.7618267225302869,0.3430852059211246,0.8716569625919127,
S1A_IW_GRDH_1SDV_20220416T125629_20220416T125654_042799_051BBC_C49E,2022-04-16,27,ASC,ok,83.59496967202226,-20.309438542179908,0.7540328268964033,0.45142130516105666,0.8626949928777344,
S1A_IW_GRDH_1SDV_20220428T125629_20220428T125654_042974_052174_0D45,2022-04-28,27,ASC,ok,87.04551450586862,-20.187271623920726,0.7488382501367973,0.5790931413632113,0.857266947738795,
S1A_IW_GRDH_1SDV_20220510T125630_20220510T125655_043149_052740_7B8F,2022-05-10,27,ASC,ok,82.12227693219194,-20.43659377593568,0.7507318630719183,0.47117139970749233,0.8613569115694047,
S1A_IW_GRDH_1SDV_20220522T125631_20220522T125656_043324_052C76_44B7,2022-05-22,27,ASC,ok,82.26158070790243,-20.43549835905224,0.7574194500503842,0.45159109836251576,0.8657165181498628,
S1A_IW_GRDH_1SDV_20220603T125632_20220603T125657_043499_05319C_C87D,2022-06-03,27,ASC,ok,81.8333809002889,-20.43750763503169,0.7540735553805544,0.4383856604325418,0.8638474545448231,
S1A_IW_GRDH_1SDV_20220615T125632_20220615T125657_043674_0536DA_6386,2022-06-15,27,ASC,ok,78.61169498676354,-20.437178315159294,0.754518686328296,0.41713004050814634,0.865632660324303,
S1A_IW_GRDH_1SDV_20220627T125633_20220627T125658_043849_053C18_9E50,2022-06-27,27,ASC,ok,78.35984623259584,-20.31201497211475,0.7340105035091752,0.4193356292613951,0.8529645063609647,
S1A_IW_GRDH_1SDV_20220709T125634_20220709T125659_044024_054146_5288,2022-07-09,27,ASC,ok,59.7680686804979,-20.43900107786499,0.7558437155998978,0.17083220421979442,0.8844030813815414,
S1A_IW_GRDH_1SDV_20220721T125635_20220721T125700_044199_054682_066B,2022-07-21,27,ASC,ok,59.780351109440154,-20.309503513127236,0.7905900735049842,0.12001534112888729,0.9053658989816583,
S1A_IW_GRDH_1SDV_20220802T125636_20220802T125701_044374_054BAC_95B3,2022-08-02,27,ASC,ok,70.2202053801574,-20.43398298013074,0.8323063029914906,0.1241066787847883,0.9188610686613715,
S1A_IW_GRDH_1SDV_20220814T125636_20220814T125701_044549_055128_9B19,2022-08-14,27,ASC,ok,77.32675627573825,-20.065484463326833,0.8298874176188848,0.16233917229176345,0.9125285811580705,
S1A_IW_GRDH_1SDV_20220826T125637_20220826T125702_044724_05570E_0344,2022-08-26,27,ASC,ok,78.12719590751666,-20.435964490851465,0.8465599010657892,0.11648527310192569,0.9219392075496338,
S1A_IW_GRDH_1SDV_20220907T125638_20220907T125703_044899_055CF1_8109,2022-09-07,27,ASC,ok,77.12962064362587,-20.565025078779875,0.8547688190351139,0.11250149621149527,0.9266942360221885,
S1A_IW_GRDH_1SDV_20220919T125637_20220919T125702_045074_0562DA_ECD4,2022-09-19,27,ASC,ok,76.53136294357877,-20.55916507836079,0.8516374670667113,0.11708980087295642,0.925366498162823,
